Participant,Age,TrialN,StimID,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,Condition,RestrictorType,RestrictorPosition,Context,ContextRT,LOOK_SEEM,CompRT,has_comp,C1.PRED,C2.PRED,C3.PRED,C4.PRED,SPILL.PRED,C1.PRED.LOG,C2.PRED.LOG,C3.PRED.LOG,C4.PRED.LOG,SPILL.PRED.LOG,InfoCount,C1.RT.LOG,C2.RT.LOG,C3.RT.LOG,C4.RT.LOG,SPILL.RT.LOG,C1.RT.RESID,C2.RT.RESID,C3.RT.RESID,C4.RT.RESID,SPILL.RT.RESID,C1.RT.LOG.RESID,C2.RT.LOG.RESID,C3.RT.LOG.RESID,C4.RT.LOG.RESID,SPILL.RT.LOG.RESID,PP.RT,PP.LOG,VP.RT,VP.LOG,PP.PRED,PP.PRED.LOG,VP.PRED,VP.PRED.LOG,PP.RESID,PP.RESID.LOG,VP.RESID,VP.RESID.LOG,SPILL.RESID,SPILL.RESID.LOG
17,29,6,35,554,262,264,466,448,Every,palace,in Sweden,"looked opulent,",so I booked straightaway.,0,INT-SUB,SUB,INT,I was reading a blog to get some ideas for opulent palaces to explore in Sweden and other countries.,2836,looked,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,485.93041295214675,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.15432641630479,1,6.317164686747284,5.568344503761097,5.575949103146316,6.1441856341256456,6.104793232414985,139.72303173139352,-33.907937971786794,-19.192207193359877,117.42691191037352,-37.93041295214675,0.327970640129835,-0.08020013821614302,-0.025291419930699277,0.3165489548942526,-0.04953318388980499,264,5.575949103146316,466,6.1441856341256456,283.1922071933599,5.601240523077015,348.5730880896265,5.827636679231393,-19.192207193359877,-0.025291419930699277,117.42691191037352,0.3165489548942526,-37.93041295214675,-0.04953318388980499
17,29,11,14,430,280,231,526,730,Every,tour,on the app,"seemed relaxing,",so I had some deciding to do.,1,INT-MAX,MAX,INT,I was on a travel app researching relaxing tours to enjoy in Budapest and other cities.,2278,seemed,2282,1,414.2769682686065,295.9079379717868,286.09588584895994,348.5730880896265,494.6414489189466,5.989194046617449,5.64854464197724,5.605513996450969,5.827636679231393,6.167146836426653,1,6.063785208687608,5.634789603169249,5.442417710521793,6.26530121273771,6.593044534142437,15.723031731393519,-15.907937971786794,-55.09588584895994,177.42691191037352,235.3585510810534,0.07459116207015892,-0.013755038807990339,-0.1630962859291758,0.4376645335063172,0.4258976977157838,231,5.442417710521793,526,6.26530121273771,286.09588584895994,5.605513996450969,348.5730880896265,5.827636679231393,-55.09588584895994,-0.1630962859291758,177.42691191037352,0.4376645335063172,235.3585510810534,0.4258976977157838
17,29,12,26,551,231,248,480,597,Every,bar,in the brochure,"seemed lively,",so I didn't know what to do.,0,INT-MAX,MAX,INT,I was flicking through a holiday brochure to find lively bars to visit in Prague and other cities.,2883,seemed,NA,NQ,414.2769682686065,295.9079379717868,286.09588584895994,348.5730880896265,497.5451275745466,5.989194046617449,5.64854464197724,5.605513996450969,5.827636679231393,6.171420309800608,1,6.311734809152915,5.442417710521793,5.5134287461649825,6.173786103901937,6.391917113392602,136.72303173139352,-64.9079379717868,-38.09588584895994,131.42691191037352,99.4548724254534,0.32254076253546593,-0.20612693145544636,-0.09208525028598658,0.34614942467054366,0.22049680359199453,248,5.5134287461649825,480,6.173786103901937,286.09588584895994,5.605513996450969,348.5730880896265,5.827636679231393,-38.09588584895994,-0.09208525028598658,131.42691191037352,0.34614942467054366,99.4548724254534,0.22049680359199453
17,29,13,48,372,282,251,471,605,Every,castle,seemed well-maintained,"in the vlog,",so I had some deciding to do.,0,EXT-MAX,MAX,EXT,I was watching a vlog for inspiration for well-maintained castles to try out in Istanbul and other cities.,2913,seemed,NA,NQ,414.2769682686065,295.9079379717868,286.09588584895994,351.4767667452264,494.6414489189466,5.989194046617449,5.64854464197724,5.605513996450969,5.831910152605348,6.167146836426653,2,5.918893854273146,5.641907070938114,5.5254529391317835,6.154858094016418,6.405228458030842,-42.27696826860648,-13.907937971786794,-35.09588584895994,119.52323325477357,110.3585510810534,-0.07030019234430274,-0.006637571039125767,-0.08006105731918556,0.3229479414110701,0.23808162160418878,471,6.154858094016418,251,5.5254529391317835,351.4767667452264,5.831910152605348,286.09588584895994,5.605513996450969,119.52323325477357,0.3229479414110701,-35.09588584895994,-0.08006105731918556,110.3585510810534,0.23808162160418878
17,29,14,52,378,333,237,546,497,Every,lodge,seemed inexpensive,"on the website,",so I knew just where to go.,0,EXT-MAX,MAX,EXT,I was on a website trying to find inexpensive lodges to stay at in Bangkok and other cities.,3359,seemed,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,351.4767667452264,494.6414489189466,5.989194046617449,5.64854464197724,5.601240523077015,5.831910152605348,6.167146836426653,3,5.934894195619588,5.808142489980444,5.4680601411351315,6.302618975744905,6.208590026096629,-36.27696826860648,37.092062028213206,-46.19220719335988,194.52323325477357,2.358551081053406,-0.05429985099786094,0.1595978480032043,-0.13318038194188375,0.47070882313955753,0.041443189669975844,546,6.302618975744905,237,5.4680601411351315,351.4767667452264,5.831910152605348,283.1922071933599,5.601240523077015,194.52323325477357,0.47070882313955753,-46.19220719335988,-0.13318038194188375,2.358551081053406,0.041443189669975844
17,29,15,6,413,384,307,366,480,Every,monument,in the brochure,"seemed interesting,",so I booked straightaway.,1,INT-MAX,MAX,INT,I was flicking through a holiday brochure to find interesting monuments to visit in Edinburgh and other cities.,3613,seemed,2303,1,414.2769682686065,295.9079379717868,286.09588584895994,348.5730880896265,485.93041295214675,5.989194046617449,5.64854464197724,5.605513996450969,5.827636679231393,6.15432641630479,2,6.023447592961033,5.950642552587727,5.726847747587197,5.902633333401366,6.173786103901937,-1.2769682686064812,88.0920620282132,20.904114151040062,17.42691191037352,-5.930412952146753,0.03425354634358424,0.3020979106104873,0.1213337511362278,0.07499665416997292,0.01945968759714667,307,5.726847747587197,366,5.902633333401366,286.09588584895994,5.605513996450969,348.5730880896265,5.827636679231393,20.904114151040062,0.1213337511362278,17.42691191037352,0.07499665416997292,-5.930412952146753,0.01945968759714667
17,29,19,33,565,294,241,380,444,Every,zoo,looked responsible,"in Thailand,",so I booked straightaway.,0,EXT-SUB,SUB,EXT,I was watching a vlog for inspiration for responsible zoos to try out in Thailand and other countries.,2877,looked,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,485.93041295214675,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.15432641630479,3,6.336825731146441,5.683579767338681,5.484796933490655,5.940171252720432,6.095824562432225,150.72303173139352,-1.9079379717867937,-42.19220719335988,31.42691191037352,-41.93041295214675,0.3476316845289924,0.03503512536144182,-0.11644358958636047,0.11253457348903861,-0.058501853872565235,380,5.940171252720432,241,5.484796933490655,348.5730880896265,5.827636679231393,283.1922071933599,5.601240523077015,31.42691191037352,0.11253457348903861,-42.19220719335988,-0.11644358958636047,-41.93041295214675,-0.058501853872565235
17,29,20,49,494,240,199,365,500,Every,fountain,looked impressive,"in Turkey,",so I knew just where to go.,1,EXT-SUB,SUB,EXT,I was on a travel app researching impressive fountains to enjoy in Turkey and other countries.,2538,looked,2292,1,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,494.6414489189466,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.167146836426653,2,6.202535517187923,5.480638923341991,5.293304824724492,5.8998973535824915,6.214608098422191,79.72303173139352,-55.907937971786794,-84.19220719335988,16.42691191037352,5.358551081053406,0.21334147057047392,-0.1679057186352484,-0.307935698352523,0.07226067435109851,0.04746126199553835,365,5.8998973535824915,199,5.293304824724492,348.5730880896265,5.827636679231393,283.1922071933599,5.601240523077015,16.42691191037352,0.07226067435109851,-84.19220719335988,-0.307935698352523,5.358551081053406,0.04746126199553835
17,29,22,29,609,283,232,341,551,Every,shop,looked trendy,"in Hungary,",so I didn't know what to do.,0,EXT-SUB,SUB,EXT,I was on a travel app researching trendy shops to enjoy in Hungary and other countries.,2089,looked,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,497.5451275745466,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.171420309800608,3,6.411818267709897,5.645446897643238,5.44673737166631,5.831882477283517,6.311734809152915,194.72303173139352,-12.907937971786794,-51.19220719335988,-7.573088089626481,53.4548724254534,0.42262422109244824,-0.003097744334001895,-0.15450315141070536,0.004245798052123995,0.1403144993523071,341,5.831882477283517,232,5.44673737166631,348.5730880896265,5.827636679231393,283.1922071933599,5.601240523077015,-7.573088089626481,0.004245798052123995,-51.19220719335988,-0.15450315141070536,53.4548724254534,0.1403144993523071
17,29,26,25,373,347,196,375,439,Every,river,looked soothing,"in Norway,",so I didn't know what to do.,0,EXT-SUB,SUB,EXT,I was reading a blog to get some ideas for soothing rivers to explore in Norway and other countries.,3628,looked,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,497.5451275745466,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.171420309800608,2,5.921578419643816,5.849324779946859,5.278114659230517,5.926926025970411,6.0844994130751715,-41.27696826860648,51.092062028213206,-87.19220719335988,26.42691191037352,-58.5451275745466,-0.06761562697363299,0.2007801379696197,-0.32312586384649844,0.09928934673901768,-0.08692089672543624,375,5.926926025970411,196,5.278114659230517,348.5730880896265,5.827636679231393,283.1922071933599,5.601240523077015,26.42691191037352,0.09928934673901768,-87.19220719335988,-0.32312586384649844,-58.5451275745466,-0.08692089672543624
17,29,27,8,469,210,215,388,538,Every,hotel,seemed luxurious,"in the vlog,",so there was plenty of choice.,0,EXT-MAX,MAX,EXT,I was watching a vlog for inspiration for luxurious hotels to try out in Rome and other cities.,2639,seemed,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,351.4767667452264,491.73777026334665,5.989194046617449,5.64854464197724,5.601240523077015,5.831910152605348,6.162873363052699,4,6.150602768446279,5.3471075307174685,5.3706380281276624,5.961005339623274,6.2878585601617845,54.72303173139352,-85.9079379717868,-68.19220719335988,36.52323325477357,46.26222973665335,0.16140872182883026,-0.30143711125977113,-0.2306024949493528,0.129095187017926,0.12498519710908518,388,5.961005339623274,215,5.3706380281276624,351.4767667452264,5.831910152605348,283.1922071933599,5.601240523077015,36.52323325477357,0.129095187017926,-68.19220719335988,-0.2306024949493528,46.26222973665335,0.12498519710908518
17,29,29,11,747,302,221,468,380,Every,village,in Slovenia,"looked quaint,",so there was plenty of choice.,1,INT-SUB,SUB,INT,I was flicking through a holiday brochure to find quaint vilages to visit in Slovenia and other countries.,2913,looked,2051,1,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,491.73777026334665,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.162873363052699,3,6.616065185132817,5.71042701737487,5.3981627015177525,6.148468295917647,5.940171252720432,332.7230317313935,6.092062028213206,-62.19220719335988,119.42691191037352,-111.73777026334665,0.6268711385153685,0.061882375397630085,-0.2030778215592628,0.32083161668625415,-0.22270211033226772,221,5.3981627015177525,468,6.148468295917647,283.1922071933599,5.601240523077015,348.5730880896265,5.827636679231393,-62.19220719335988,-0.2030778215592628,119.42691191037352,0.32083161668625415,-111.73777026334665,-0.22270211033226772
17,29,31,21,451,239,198,315,534,Every,building,looked unique,"in Switzerland,",so I knew just where to go.,0,EXT-SUB,SUB,EXT,I was flicking through a holiday brochure to find unique buildings to visit in Switzerland and other countries.,2996,looked,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,494.6414489189466,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.167146836426653,4,6.111467339502679,5.476463551931511,5.288267030694535,5.752572638825633,6.280395838960195,36.72303173139352,-56.907937971786794,-85.19220719335988,-33.57308808962648,39.358551081053406,0.1222732928852297,-0.17208109004572858,-0.31297349238248007,-0.07506404040575987,0.11324900253354198,315,5.752572638825633,198,5.288267030694535,348.5730880896265,5.827636679231393,283.1922071933599,5.601240523077015,-33.57308808962648,-0.07506404040575987,-85.19220719335988,-0.31297349238248007,39.358551081053406,0.11324900253354198
17,29,33,60,363,241,223,413,647,Every,neighbourhood,seemed bustling,"in the blog,",so I didn't know what to do.,1,EXT-MAX,MAX,EXT,I was reading a blog to get some ideas for bustling neighbourhoods to explore in Tokyo and other cities.,4035.999999999999,seemed,2074,1,414.2769682686065,295.9079379717868,283.1922071933599,351.4767667452264,497.5451275745466,5.989194046617449,5.64854464197724,5.601240523077015,5.831910152605348,6.171420309800608,3,5.8944028342648505,5.484796933490655,5.407171771460119,6.023447592961033,6.472346294500901,-51.27696826860648,-54.907937971786794,-60.19220719335988,61.52323325477357,149.4548724254534,-0.09479121235259846,-0.16374770848658482,-0.1940687516168964,0.19153744035568554,0.3009259847002932,413,6.023447592961033,223,5.407171771460119,351.4767667452264,5.831910152605348,283.1922071933599,5.601240523077015,61.52323325477357,0.19153744035568554,-60.19220719335988,-0.1940687516168964,149.4548724254534,0.3009259847002932
17,29,35,34,332,248,223,282,589,Every,excursion,on the app,"seemed unique,",so I booked straightaway.,0,INT-MAX,MAX,INT,I was on a travel app researching unique excursions to enjoy in Bucharest and other cities.,3394,seemed,NA,NQ,414.2769682686065,295.9079379717868,286.09588584895994,348.5730880896265,485.93041295214675,5.989194046617449,5.64854464197724,5.605513996450969,5.827636679231393,6.15432641630479,4,5.805134968916488,5.5134287461649825,5.407171771460119,5.641907070938114,6.3784261836515865,-82.27696826860648,-47.907937971786794,-63.09588584895994,-66.57308808962648,103.06958704785325,-0.18405907770096075,-0.13511589581225714,-0.1983422249908502,-0.1857296082932791,0.2240997673467966,223,5.407171771460119,282,5.641907070938114,286.09588584895994,5.605513996450969,348.5730880896265,5.827636679231393,-63.09588584895994,-0.1983422249908502,-66.57308808962648,-0.1857296082932791,103.06958704785325,0.2240997673467966
17,29,38,23,739,342,306,342,555,Every,cruise,in Finland,"looked idyllic,",so I knew just where to go.,0,INT-SUB,SUB,INT,I was watching a vlog for inspiration for idyllic cruises to try out in Finland and other countries.,4667,looked,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,494.6414489189466,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.167146836426653,5,6.6052979209482015,5.834810737062605,5.723585101952381,5.834810737062605,6.318968113746434,324.7230317313935,46.092062028213206,22.807792806640123,-6.573088089626481,60.358551081053406,0.6161038743307525,0.18626609508536518,0.12234457887536543,0.007174057831211833,0.15182127731978134,306,5.723585101952381,342,5.834810737062605,283.1922071933599,5.601240523077015,348.5730880896265,5.827636679231393,22.807792806640123,0.12234457887536543,-6.573088089626481,0.007174057831211833,60.358551081053406,0.15182127731978134
17,29,39,30,369,357,234,282,483,Every,square,in the blog,"seemed busy,",so I didn't know what to do.,0,INT-MAX,MAX,INT,I was reading a blog to get some ideas for busy squares to explore in Florence and other cities.,2863,seemed,NA,NQ,414.2769682686065,295.9079379717868,286.09588584895994,348.5730880896265,497.5451275745466,5.989194046617449,5.64854464197724,5.605513996450969,5.827636679231393,6.171420309800608,4,5.910796644040527,5.877735781779639,5.455321115357702,5.641907070938114,6.180016653652572,-45.27696826860648,61.092062028213206,-52.09588584895994,-66.57308808962648,-14.545127574546598,-0.07839740257692185,0.22919113980239914,-0.15019288109326734,-0.1857296082932791,0.008596343851964505,234,5.455321115357702,282,5.641907070938114,286.09588584895994,5.605513996450969,348.5730880896265,5.827636679231393,-52.09588584895994,-0.15019288109326734,-66.57308808962648,-0.1857296082932791,-14.545127574546598,0.008596343851964505
17,29,41,4,366,288,205,338,422,Every,park,seemed nice,"on the app,",so I booked straightaway.,1,EXT-MAX,MAX,EXT,I was on a travel app researching nice parks to enjoy in Newcastle and other cities.,3421,seemed,1703,1,414.2769682686065,295.9079379717868,283.1922071933599,351.4767667452264,485.93041295214675,5.989194046617449,5.64854464197724,5.601240523077015,5.831910152605348,6.15432641630479,5,5.902633333401366,5.662960480135946,5.3230099791384085,5.823045895483019,6.045005314036012,-48.27696826860648,-7.907937971786794,-78.19220719335988,-13.476766745226428,-63.93041295214675,-0.08656071321608305,0.014415838158706507,-0.2782305439386068,-0.008864257122328745,-0.10932110226877789,338,5.823045895483019,205,5.3230099791384085,351.4767667452264,5.831910152605348,283.1922071933599,5.601240523077015,-13.476766745226428,-0.008864257122328745,-78.19220719335988,-0.2782305439386068,-63.93041295214675,-0.10932110226877789
17,29,42,2,599,180,167,350,394,Every,hostel,on the website,"seemed quirky,",so I booked straightaway.,1,INT-MAX,MAX,INT,I was on a website trying to find quirky hostels to stay at in London and other cities.,3812,seemed,1684,1,414.2769682686065,295.9079379717868,286.09588584895994,348.5730880896265,485.93041295214675,5.989194046617449,5.64854464197724,5.605513996450969,5.827636679231393,6.15432641630479,4,6.395261598115449,5.19295685089021,5.117993812416755,5.857933154483459,5.976350909297934,184.72303173139352,-115.9079379717868,-119.09588584895994,1.4269119103735193,-91.93041295214675,0.40606755149800033,-0.4555877910870292,-0.4875201840342136,0.030296475252066024,-0.17797550700685605,167,5.117993812416755,350,5.857933154483459,286.09588584895994,5.605513996450969,348.5730880896265,5.827636679231393,-119.09588584895994,-0.4875201840342136,1.4269119103735193,0.030296475252066024,-91.93041295214675,-0.17797550700685605
17,29,43,22,427,234,191,183,442,Every,cottage,on the website,"seemed charming,",so I knew just where to go.,1,INT-MAX,MAX,INT,I was on a website trying to find charming cottages to stay at in Durham and other cities.,2513,seemed,1662,1,414.2769682686065,295.9079379717868,286.09588584895994,348.5730880896265,494.6414489189466,5.989194046617449,5.64854464197724,5.605513996450969,5.827636679231393,6.167146836426653,5,6.056784013228625,5.455321115357702,5.25227342804663,5.209486152841421,6.091309882077698,12.723031731393519,-61.907937971786794,-95.09588584895994,-165.57308808962648,-52.641448918946594,0.06758996661117589,-0.1932235266195379,-0.35324056840433915,-0.6181505263899716,-0.07583695434895521,191,5.25227342804663,183,5.209486152841421,286.09588584895994,5.605513996450969,348.5730880896265,5.827636679231393,-95.09588584895994,-0.35324056840433915,-165.57308808962648,-0.6181505263899716,-52.641448918946594,-0.07583695434895521
17,29,44,54,649,190,181,206,443,Every,walk,on the app,"seemed easy,",so I knew just where to go.,0,INT-MAX,MAX,INT,I was on a travel app researching easy walks to enjoy in Barcelona and other cities.,3121,seemed,NA,NQ,414.2769682686065,295.9079379717868,286.09588584895994,348.5730880896265,494.6414489189466,5.989194046617449,5.64854464197724,5.605513996450969,5.827636679231393,6.167146836426653,6,6.47543271670409,5.247024072160486,5.198497031265826,5.327876168789581,6.093569770045136,234.72303173139352,-105.9079379717868,-105.09588584895994,-142.57308808962648,-51.641448918946594,0.48623867008664146,-0.40152056981675344,-0.40701696518514296,-0.4997605104418117,-0.0735770663815174,181,5.198497031265826,206,5.327876168789581,286.09588584895994,5.605513996450969,348.5730880896265,5.827636679231393,-105.09588584895994,-0.40701696518514296,-142.57308808962648,-0.4997605104418117,-51.641448918946594,-0.0735770663815174
17,29,48,9,430,446,222,235,365,Every,view,looked breathtaking,"in Japan,",so there was plenty of choice.,0,EXT-SUB,SUB,EXT,I was on a travel app researching breathtaking views to enjoy in Japan and other countries.,2781,looked,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,491.73777026334665,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.162873363052699,7,6.063785208687608,6.100318952020064,5.402677381872279,5.459585514144159,5.8998973535824915,15.723031731393519,150.0920620282132,-61.19220719335988,-113.57308808962648,-126.73777026334665,0.07459116207015892,0.45177431004282464,-0.19856314120473595,-0.368051165087234,-0.26297600947020783,235,5.459585514144159,222,5.402677381872279,348.5730880896265,5.827636679231393,283.1922071933599,5.601240523077015,-113.57308808962648,-0.368051165087234,-61.19220719335988,-0.19856314120473595,-126.73777026334665,-0.26297600947020783
17,29,51,17,476,281,210,368,474,Every,guesthouse,looked old-fashioned,"in France,",so I had some deciding to do.,0,EXT-SUB,SUB,EXT,I was on a website trying to find old-fashioned guesthouses to stay at in France and other countries.,2447,looked,NA,NQ,414.2769682686065,295.9079379717868,286.09588584895994,348.5730880896265,494.6414489189466,5.989194046617449,5.64854464197724,5.605513996450969,5.827636679231393,6.167146836426653,6,6.16541785423142,5.638354669333745,5.3471075307174685,5.908082938168931,6.161207321695077,61.72303173139352,-14.907937971786794,-76.09588584895994,19.42691191037352,-20.641448918946594,0.1762238076139715,-0.010189972643494194,-0.25840646573350057,0.08044625893753832,-0.005939514731576168,368,5.908082938168931,210,5.3471075307174685,348.5730880896265,5.827636679231393,286.09588584895994,5.605513996450969,19.42691191037352,0.08044625893753832,-76.09588584895994,-0.25840646573350057,-20.641448918946594,-0.005939514731576168
17,29,52,36,503,289,213,539,526,Every,place,seemed awesome,"in the brochure,",so I booked straightaway.,0,EXT-MAX,MAX,EXT,I was flicking through a holiday brochure to find awesome places to visit in Los Angeles and other cities.,3602,seemed,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,351.4767667452264,485.93041295214675,5.989194046617449,5.64854464197724,5.601240523077015,5.831910152605348,6.15432641630479,5,6.220590170099739,5.666426688112432,5.3612921657094255,6.289715570908998,6.26530121273771,88.72303173139352,-6.907937971786794,-70.19220719335988,187.52323325477357,40.06958704785325,0.23139612348229033,0.01788204613519273,-0.2399483573675898,0.45780541830364996,0.11097479643292019,539,6.289715570908998,213,5.3612921657094255,351.4767667452264,5.831910152605348,283.1922071933599,5.601240523077015,187.52323325477357,0.45780541830364996,-70.19220719335988,-0.2399483573675898,40.06958704785325,0.11097479643292019
17,29,53,24,625,180,152,388,315,Every,getaway,seemed romantic,"on the app,",so I knew just where to go.,0,EXT-MAX,MAX,EXT,I was on a travel app researching romantic getaways to enjoy in Amsterdam and other cities.,2596,seemed,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,351.4767667452264,494.6414489189466,5.989194046617449,5.64854464197724,5.601240523077015,5.831910152605348,6.167146836426653,8,6.437751649736401,5.19295685089021,5.0238805208462765,5.961005339623274,5.752572638825633,210.72303173139352,-115.9079379717868,-131.19220719335988,36.52323325477357,-179.6414489189466,0.4485576031189522,-0.4555877910870292,-0.5773600022307388,0.129095187017926,-0.41457419760102,388,5.961005339623274,152,5.0238805208462765,351.4767667452264,5.831910152605348,283.1922071933599,5.601240523077015,36.52323325477357,0.129095187017926,-131.19220719335988,-0.5773600022307388,-179.6414489189466,-0.41457419760102
17,29,54,43,451,215,156,375,462,Every,delicacy,in Venezuela,"looked tasty,",so I had some deciding to do.,0,INT-SUB,SUB,INT,I was watching a vlog for inspiration for tasty delicacies to try out in Venezuela and other countries.,2776,looked,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,494.6414489189466,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.167146836426653,6,6.111467339502679,5.3706380281276624,5.049856007249537,5.926926025970411,6.135564891081739,36.72303173139352,-80.9079379717868,-127.19220719335988,26.42691191037352,-32.641448918946594,0.1222732928852297,-0.27790661384957716,-0.5513845158274782,0.09928934673901768,-0.03158194534491443,156,5.049856007249537,375,5.926926025970411,283.1922071933599,5.601240523077015,348.5730880896265,5.827636679231393,-127.19220719335988,-0.5513845158274782,26.42691191037352,0.09928934673901768,-32.641448918946594,-0.03158194534491443
17,29,55,20,388,316,179,413,364,Every,church,seemed ornate,"in the blog,",so I knew just where to go.,1,EXT-MAX,MAX,EXT,I was reading a blog to get some ideas for ornate churches to explore in Belfast and other cities.,2482,seemed,1590,1,414.2769682686065,295.9079379717868,283.1922071933599,351.4767667452264,494.6414489189466,5.989194046617449,5.64854464197724,5.601240523077015,5.831910152605348,6.167146836426653,5,5.961005339623274,5.755742213586912,5.187385805840755,6.023447592961033,5.8971538676367405,-26.27696826860648,20.092062028213206,-104.19220719335988,61.52323325477357,-130.6414489189466,-0.028188706994175305,0.10719757160967269,-0.41385471723626033,0.19153744035568554,-0.2699929687899125,413,6.023447592961033,179,5.187385805840755,351.4767667452264,5.831910152605348,283.1922071933599,5.601240523077015,61.52323325477357,0.19153744035568554,-104.19220719335988,-0.41385471723626033,-130.6414489189466,-0.2699929687899125
17,29,58,39,356,245,197,326,419,Every,lake,in Australia,"looked pristine,",so there was plenty of choice.,0,INT-SUB,SUB,INT,I was on a travel app researching pristine lakes to enjoy in Australia and other countries.,2412,looked,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,491.73777026334665,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.162873363052699,9,5.87493073085203,5.501258210544727,5.2832037287379885,5.786897381366708,6.037870919922137,-58.27696826860648,-50.907937971786794,-86.19220719335988,-22.57308808962648,-72.73777026334665,-0.11426331576541848,-0.1472864314325122,-0.31803679433902676,-0.04073929786468522,-0.12500244313056186,197,5.2832037287379885,326,5.786897381366708,283.1922071933599,5.601240523077015,348.5730880896265,5.827636679231393,-86.19220719335988,-0.31803679433902676,-22.57308808962648,-0.04073929786468522,-72.73777026334665,-0.12500244313056186
17,29,62,19,633,257,222,364,395,Every,hike,in China,"looked scenic,",so I knew just where to go.,0,INT-SUB,SUB,INT,I was on a travel app researching scenic hikes to enjoy in China and other countries.,2430,looked,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,494.6414489189466,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.167146836426653,10,6.450470422144176,5.54907608489522,5.402677381872279,5.8971538676367405,5.978885764901122,218.72303173139352,-38.907937971786794,-61.19220719335988,15.42691191037352,-99.6414489189466,0.46127637552672685,-0.09946855708201952,-0.19856314120473595,0.0695171884053476,-0.18826107152553107,222,5.402677381872279,364,5.8971538676367405,283.1922071933599,5.601240523077015,348.5730880896265,5.827636679231393,-61.19220719335988,-0.19856314120473595,15.42691191037352,0.0695171884053476,-99.6414489189466,-0.18826107152553107
17,29,67,5,354,259,206,306,507,Every,market,looked exciting,"in Scotland,",so I booked straightaway.,0,EXT-SUB,SUB,EXT,I was reading a blog to get some ideas for exciting markets to explore in Scotland and other countries.,2203,looked,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,485.93041295214675,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.15432641630479,6,5.869296913133774,5.556828061699537,5.327876168789581,5.723585101952381,6.2285110035911835,-60.27696826860648,-36.907937971786794,-77.19220719335988,-42.57308808962648,21.069587047853247,-0.1198971334836747,-0.09171658027770224,-0.273364354287434,-0.10405157727901226,0.07418458728639354,306,5.723585101952381,206,5.327876168789581,348.5730880896265,5.827636679231393,283.1922071933599,5.601240523077015,-42.57308808962648,-0.10405157727901226,-77.19220719335988,-0.273364354287434,21.069587047853247,0.07418458728639354
17,29,69,45,347,205,188,274,425,Every,lighthouse,looked magnificent,"in Mexico,",so I had some deciding to do.,0,EXT-SUB,SUB,EXT,I was reading a blog to get some ideas for magnificent lighthouses to explore in Mexico and other countries.,2995,looked,NA,NQ,414.2769682686065,295.9079379717868,283.1922071933599,348.5730880896265,494.6414489189466,5.989194046617449,5.64854464197724,5.601240523077015,5.827636679231393,6.167146836426653,7,5.849324779946859,5.3230099791384085,5.236441962829949,5.6131281063880705,6.052089168924417,-67.27696826860648,-90.9079379717868,-95.19220719335988,-74.57308808962648,-69.6414489189466,-0.13986926667058963,-0.32553466283883115,-0.36479856024706603,-0.21450857284332248,-0.1150576675022359,274,5.6131281063880705,188,5.236441962829949,348.5730880896265,5.827636679231393,283.1922071933599,5.601240523077015,-74.57308808962648,-0.21450857284332248,-95.19220719335988,-0.36479856024706603,-69.6414489189466,-0.1150576675022359
