Participant,Age,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,Condition,RestrictorType,RestrictorPosition,Context,ContextRT,LOOK_SEEM,Adj,CompRT,has_comp,C1.PRED,C2.PRED,C3.PRED,C4.PRED,SPILL.PRED,C1.PRED.LOG,C2.PRED.LOG,C3.PRED.LOG,C4.PRED.LOG,SPILL.PRED.LOG,C1.RT.LOG,C2.RT.LOG,C3.RT.LOG,C4.RT.LOG,SPILL.RT.LOG,C1.RT.RESID,C2.RT.RESID,C3.RT.RESID,C4.RT.RESID,SPILL.RT.RESID,C1.RT.LOG.RESID,C2.RT.LOG.RESID,C3.RT.LOG.RESID,C4.RT.LOG.RESID,SPILL.RT.LOG.RESID,PP.RT,PP.LOG,VP.RT,VP.LOG,PP.PRED,PP.PRED.LOG,VP.PRED,VP.PRED.LOG,PP.RESID,PP.RESID.LOG,VP.RESID,VP.RESID.LOG,SPILL.RESID,SPILL.RESID.LOG
53,34,73,55,exp,557,585,530,585,560,Every,forest,looked sprawling,"in Austria,",so I knew just where to go.,1,EXT-SUB,SUB,EXT,I was flicking through a holiday brochure to find sprawling forests to explore in Austria and other countries.,3226,looked,sprawling,1771,1,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,677.5229019366735,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.488012445746719,6.322565239927284,6.371611847231857,6.272877006546167,6.371611847231857,6.327936783729195,64.18675410731993,117.33652184308505,36.00096833691998,35.738781295897866,-117.52290193667352,0.15331975513809404,0.24164371959792508,0.0986428562520123,0.08584731718748628,-0.16007566201752432,585,6.371611847231857,530,6.272877006546167,549.2612187041021,6.2857645300443705,493.99903166308,6.174234150294155,35.738781295897866,0.08584731718748628,36.00096833691998,0.0986428562520123,-117.52290193667352,-0.16007566201752432
53,34,75,29,exp,456,466,487,522,634,Every,shop,in Hungary,"looked trendy,",so I had some deciding to do.,0,INT-SUB,SUB,INT,I was reading a blog to get some ideas for trendy shops to enjoy in Hungary and other countries.,3282,looked,trendy,NA,NQ,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,677.5229019366735,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.488012445746719,6.1224928095143865,6.1441856341256456,6.18826412308259,6.257667587882639,6.452048954437226,-36.81324589268007,-1.6634781569149482,-6.999031663080018,-27.261218704102134,-43.52290193667352,-0.04675267527480376,0.014217506491713827,0.014029972788434542,-0.02809694216173142,-0.03596349130949328,487,6.18826412308259,522,6.257667587882639,493.99903166308,6.174234150294155,549.2612187041021,6.2857645300443705,-6.999031663080018,0.014029972788434542,-27.261218704102134,-0.02809694216173142,-43.52290193667352,-0.03596349130949328
53,34,78,36,exp,472,540,453,432,790,Every,place,seemed awesome,"in Perth,",so I decided to go there.,0,EXT-OTH,OTH,EXT,I was checking out a guidebook to find suggestions for awesome places to visit in Los Angeles and other cities.,4774,seemed,awesome,NA,NQ,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,663.9411824982066,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.464095934109098,6.156978985585555,6.29156913955832,6.115892125483034,6.068425588244111,6.672032945461067,-20.813245892680072,72.33652184308505,-40.99903166308002,-117.26121870410213,126.05881750179344,-0.012266499203635206,0.1616010119243887,-0.05834202481112083,-0.2173389418002598,0.2079370113519694,432,6.068425588244111,453,6.115892125483034,549.2612187041021,6.2857645300443705,493.99903166308,6.174234150294155,-117.26121870410213,-0.2173389418002598,-40.99903166308002,-0.05834202481112083,126.05881750179344,0.2079370113519694
53,34,79,22,exp,548,525,560,580,691,Every,cottage,in Amsterdam,"seemed charming,",so I booked straightaway.,1,INT-OTH,OTH,INT,I was on a travel app researching charming cottages to stay at in Durham and other cities.,4033.000000000001,seemed,charming,2008,1,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,636.7777436212725,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.416262910833855,6.306275286948016,6.263398262591624,6.327936783729195,6.363028103540465,6.53813982376767,55.18675410731993,57.33652184308505,66.00096833691998,30.738781295897866,54.22225637872748,0.13702980215882565,0.13343013495769185,0.15370263343503954,0.07726357349609447,0.12187691293381508,560,6.327936783729195,580,6.363028103540465,493.99903166308,6.174234150294155,549.2612187041021,6.2857645300443705,66.00096833691998,0.15370263343503954,30.738781295897866,0.07726357349609447,54.22225637872748,0.12187691293381508
53,34,81,13,exp,466,525,425,477,554,Every,campsite,in Germany,"looked picturesque,",so there was plenty of choice.,0,INT-SUB,SUB,INT,I was flicking through a holiday brochure to find picturesque campsites to try out in Germany and other countries.,3869,looked,picturesque,NA,NQ,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,663.9411824982066,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.464095934109098,6.1441856341256456,6.263398262591624,6.052089168924417,6.1675164908883415,6.317164686747284,-26.813245892680072,57.33652184308505,-68.99903166308002,-72.26121870410213,-109.94118249820656,-0.02505985066354466,0.13343013495769185,-0.12214498136973795,-0.118248039156029,-0.14693124736181407,425,6.052089168924417,477,6.1675164908883415,493.99903166308,6.174234150294155,549.2612187041021,6.2857645300443705,-68.99903166308002,-0.12214498136973795,-72.26121870410213,-0.118248039156029,-109.94118249820656,-0.14693124736181407
53,34,86,59,exp,475,383,392,434,600,Every,trek,looked challenging,"in Thailand,",so I had some deciding to do.,1,EXT-SUB,SUB,EXT,I was reading a blog to get some ideas for challenging treks to enjoy in Thailand and other countries.,3380,looked,challenging,1676,1,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,677.5229019366735,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.488012445746719,6.163314804034641,5.948034989180646,5.971261839790462,6.073044534100405,6.396929655216146,-17.813245892680072,-84.66347815691495,-101.99903166308002,-115.26121870410213,-77.52290193667352,-0.005930680754548945,-0.18193313845328607,-0.2029723105036929,-0.2127199959439654,-0.09108279053057267,434,6.073044534100405,392,5.971261839790462,549.2612187041021,6.2857645300443705,493.99903166308,6.174234150294155,-115.26121870410213,-0.2127199959439654,-101.99903166308002,-0.2029723105036929,-77.52290193667352,-0.09108279053057267
53,34,87,42,exp,483,588,556,589,464,Every,barge,in Cairo,"seemed spacious,",so I booked straightaway.,0,INT-OTH,OTH,INT,I was checking out a guidebook to find suggestions for spacious barges to stay at in Krakow and other cities.,5702,seemed,spacious,NA,NQ,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,636.7777436212725,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.416262910833855,6.180016653652572,6.376726947898627,6.320768294250582,6.3784261836515865,6.139884552226255,-9.813245892680072,120.33652184308505,62.00096833691998,39.738781295897866,-172.77774362127252,0.01077116886338203,0.2467588202646951,0.14653414395642717,0.09266165360721601,-0.27637835860759985,556,6.320768294250582,589,6.3784261836515865,493.99903166308,6.174234150294155,549.2612187041021,6.2857645300443705,62.00096833691998,0.14653414395642717,39.738781295897866,0.09266165360721601,-172.77774362127252,-0.27637835860759985
53,34,90,8,exp,486,511,453,491,471,Every,hotel,seemed luxurious,"in Gloucester,",so there was plenty of choice.,0,EXT-OTH,OTH,EXT,I was on a website trying to find luxurious hotels to try out in Rome and other cities.,2462,seemed,luxurious,NA,NQ,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,663.9411824982066,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.464095934109098,6.186208623900494,6.236369590203704,6.115892125483034,6.19644412779452,6.154858094016418,-6.813245892680072,43.33652184308505,-40.99903166308002,-58.261218704102134,-192.94118249820656,0.016963139111303427,0.10640146256977268,-0.05834202481112083,-0.08932040224985016,-0.3092378400926803,491,6.19644412779452,453,6.115892125483034,549.2612187041021,6.2857645300443705,493.99903166308,6.174234150294155,-58.261218704102134,-0.08932040224985016,-40.99903166308002,-0.05834202481112083,-192.94118249820656,-0.3092378400926803
53,34,91,32,exp,500,433,530,515,500,Every,apartment,seemed wonderful,"in Bucharest,",so I booked straightaway.,1,EXT-OTH,OTH,EXT,I was on a website trying to find wonderful apartments to stay at in Madrid and other cities.,3719,seemed,wonderful,1877,1,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,636.7777436212725,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.416262910833855,6.214608098422191,6.07073772800249,6.272877006546167,6.244166900663736,6.214608098422191,7.186754107319928,-34.66347815691495,36.00096833691998,-34.261218704102134,-136.77774362127252,0.0453626136330012,-0.059230399631442054,0.0986428562520123,-0.04159762938063416,-0.20165481241166372,515,6.244166900663736,530,6.272877006546167,549.2612187041021,6.2857645300443705,493.99903166308,6.174234150294155,-34.261218704102134,-0.04159762938063416,36.00096833691998,0.0986428562520123,-136.77774362127252,-0.20165481241166372
53,34,93,2,exp,454,427,422,574,699,Every,hostel,in Newcastle,"seemed quirky,",so I booked straightaway.,1,INT-OTH,OTH,INT,I was on a website trying to find quirky hostels to stay at in London and other cities.,3230,seemed,quirky,2033,1,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,636.7777436212725,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.416262910833855,6.118097198041348,6.056784013228625,6.045005314036012,6.352629396319567,6.54965074223381,-38.81324589268007,-40.66347815691495,-71.99903166308002,24.738781295897866,62.22225637872748,-0.05114828674784189,-0.07318411440530692,-0.12922883625814308,0.06686486627519628,0.13338783139995503,422,6.045005314036012,574,6.352629396319567,493.99903166308,6.174234150294155,549.2612187041021,6.2857645300443705,-71.99903166308002,-0.12922883625814308,24.738781295897866,0.06686486627519628,62.22225637872748,0.13338783139995503
53,34,95,11,exp,473,538,487,523,591,Every,village,looked quaint,"in Slovenia,",so I decided to go there.,1,EXT-SUB,SUB,EXT,I was reading a blog to get some ideas for quaint vilages to visit in Slovenia and other countries.,2967,looked,quaint,1907,1,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,663.9411824982066,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.464095934109098,6.159095388491933,6.2878585601617845,6.18826412308259,6.259581464064923,6.3818160174060985,-19.813245892680072,70.33652184308505,-6.999031663080018,-26.261218704102134,-72.94118249820656,-0.010150096297257605,0.15789043252785273,0.014029972788434542,-0.026183065979447306,-0.0822799167029995,523,6.259581464064923,487,6.18826412308259,549.2612187041021,6.2857645300443705,493.99903166308,6.174234150294155,-26.261218704102134,-0.026183065979447306,-6.999031663080018,0.014029972788434542,-72.94118249820656,-0.0822799167029995
53,34,100,43,exp,491,504,552,571,546,Every,delicacy,looked tasty,"in Venezuela,",so there was plenty of choice.,0,EXT-SUB,SUB,EXT,I was flicking through a holiday brochure to find tasty delicacies to try out in Venezuela and other countries.,3718,looked,tasty,NA,NQ,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,663.9411824982066,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.464095934109098,6.19644412779452,6.222576268071369,6.313548046277095,6.3473892096560105,6.302618975744905,-1.8132458926800723,36.33652184308505,58.00096833691998,21.738781295897866,-117.94118249820656,0.027198643005330148,0.09260814043743704,0.13931389598293986,0.061624679611639976,-0.16147695836419285,571,6.3473892096560105,552,6.313548046277095,549.2612187041021,6.2857645300443705,493.99903166308,6.174234150294155,21.738781295897866,0.061624679611639976,58.00096833691998,0.13931389598293986,-117.94118249820656,-0.16147695836419285
53,34,106,54,exp,458,621,635,507,628,Every,walk,in New York,"seemed easy,",so I had some deciding to do.,0,INT-OTH,OTH,INT,I was checking out a guidebook to find suggestions for easy walks to enjoy in Barcelona and other cities.,3014,seemed,easy,NA,NQ,492.8132458926801,467.66347815691495,507.580751101547,549.2612187041021,677.5229019366735,6.16924548478919,6.129968127633932,6.198150661931776,6.2857645300443705,6.488012445746719,6.126869184114185,6.431331081933479,6.453624998892692,6.2285110035911835,6.4425401664681985,-34.81324589268007,153.33652184308505,127.41924889845302,-42.261218704102134,-49.52290193667352,-0.04237630067500486,0.30136295429954707,0.2554743369609156,-0.05725352645318704,-0.04547227927852049,635,6.453624998892692,507,6.2285110035911835,507.580751101547,6.198150661931776,549.2612187041021,6.2857645300443705,127.41924889845302,0.2554743369609156,-42.261218704102134,-0.05725352645318704,-49.52290193667352,-0.04547227927852049
53,34,107,12,exp,514,604,533,589,609,Every,B&B,seemed cheap,"in Budapest,",so I booked straightaway.,0,EXT-OTH,OTH,EXT,I was checking out a guidebook to find suggestions for cheap B&Bs to stay at in Cardiff and other cities.,2705,seemed,cheap,NA,NQ,492.8132458926801,481.24519759538197,493.99903166308,549.2612187041021,636.7777436212725,6.16924548478919,6.153884639271554,6.174234150294155,6.2857645300443705,6.416262910833855,6.2422232654551655,6.403574197934815,6.278521424165844,6.3784261836515865,6.411818267709897,21.186754107319928,122.75480240461803,39.00096833691998,39.738781295897866,-27.77774362127252,0.07297778066597527,0.24968955866326148,0.10428727387168912,0.09266165360721601,-0.004444643123957981,589,6.3784261836515865,533,6.278521424165844,549.2612187041021,6.2857645300443705,493.99903166308,6.174234150294155,39.738781295897866,0.09266165360721601,39.00096833691998,0.10428727387168912,-27.77774362127252,-0.004444643123957981
53,34,110,35,exp,508,510,417,536,508,Every,palace,looked opulent,"in Sweden,",so I knew just where to go.,0,EXT-SUB,SUB,EXT,I was reading a blog to get some ideas for opulent palaces to explore in Sweden and other countries.,3364,looked,opulent,NA,NQ,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,677.5229019366735,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.488012445746719,6.230481447578482,6.234410725718371,6.0330862217988015,6.284134161070802,6.230481447578482,15.186754107319928,42.33652184308505,-76.99903166308002,-13.261218704102134,-169.52290193667352,0.061235962789291776,0.10444259808443945,-0.14114792849535363,-0.0016303689735686078,-0.257530998168237,536,6.284134161070802,417,6.0330862217988015,549.2612187041021,6.2857645300443705,493.99903166308,6.174234150294155,-13.261218704102134,-0.0016303689735686078,-76.99903166308002,-0.14114792849535363,-169.52290193667352,-0.257530998168237
53,34,111,51,exp,491,504,478,496,508,Every,brewery,looked exclusive,"in Canada,",so I decided to go there.,0,EXT-SUB,SUB,EXT,I was watching a vlog for inspiration for exclusive breweries to visit in Canada and other countries.,3319,looked,exclusive,NA,NQ,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,663.9411824982066,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.464095934109098,6.19644412779452,6.222576268071369,6.169610732491456,6.206575926724928,6.230481447578482,-1.8132458926800723,36.33652184308505,-15.999031663080018,-53.261218704102134,-155.94118249820656,0.027198643005330148,0.09260814043743704,-0.004623417802698704,-0.07918860331944266,-0.233614486530616,496,6.206575926724928,478,6.169610732491456,549.2612187041021,6.2857645300443705,493.99903166308,6.174234150294155,-53.261218704102134,-0.07918860331944266,-15.999031663080018,-0.004623417802698704,-155.94118249820656,-0.233614486530616
53,34,115,58,exp,648,543,523,594,782,Every,bistro,in Tokyo,"seemed popular,",so there was plenty of choice.,0,INT-OTH,OTH,INT,I was on a travel app researching popular bistros to try out in Leeds and other cities.,3052,seemed,popular,NA,NQ,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,663.9411824982066,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.464095934109098,6.473890696352274,6.297109319933935,6.259581464064923,6.386879319362645,6.661854740545311,155.18675410731993,75.33652184308505,29.000968336919982,44.738781295897866,118.05881750179344,0.3046452115630842,0.16714119230000346,0.0853473137707681,0.10111478931827467,0.19775880643621324,523,6.259581464064923,594,6.386879319362645,493.99903166308,6.174234150294155,549.2612187041021,6.2857645300443705,29.000968336919982,0.0853473137707681,44.738781295897866,0.10111478931827467,118.05881750179344,0.19775880643621324
53,34,118,10,exp,439,461,610,550,888,Every,canal,in Cardiff,"seemed lovely,",so I knew just where to go.,0,INT-OTH,OTH,INT,I was on a travel app researching lovely canals to explore in Gloucester and other cities.,3433,seemed,lovely,NA,NQ,492.8132458926801,467.66347815691495,493.99903166308,549.2612187041021,677.5229019366735,6.16924548478919,6.129968127633932,6.174234150294155,6.2857645300443705,6.488012445746719,6.0844994130751715,6.133398042996649,6.413458957167357,6.309918278226516,6.78897174299217,-53.81324589268007,-6.663478156914948,116.00096833691998,0.7387812958978657,210.47709806332648,-0.08474607171401871,0.003429915362716862,0.23922480687320213,0.024153748182145662,0.3009592972454511,610,6.413458957167357,550,6.309918278226516,493.99903166308,6.174234150294155,549.2612187041021,6.2857645300443705,116.00096833691998,0.23922480687320213,0.7387812958978657,0.024153748182145662,210.47709806332648,0.3009592972454511
36,27,1,55,exp,507.1,471.5,748.7,407.4,707.5,Every,forest,looked sprawling,"in Greece,",so I knew just where to go.,1,EXT-OTH,OTH,EXT,I was flicking through a holiday brochure to find sprawling forests to explore in Austria and other countries.,3430.5,looked,sprawling,1824.6,1,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,484.96861102571955,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.131059173694594,6.228708222800973,6.155919102073512,6.61833836923664,6.009795503792706,6.561737629517393,81.54512450046116,102.81745004611116,385.5355128599243,45.62920227482317,222.53138897428045,0.21915588585254664,0.2832463736166435,0.7661485510182633,0.1489787602679744,0.4306784558227985,407.4,6.009795503792706,748.7,6.61833836923664,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,45.62920227482317,0.1489787602679744,385.5355128599243,0.7661485510182633,222.53138897428045,0.4306784558227985
36,27,5,25,exp,845.7,514.5,482.2000000000001,524.5999999999999,582.5,Every,river,in Poland,"looked soothing,",so I knew just where to go.,0,INT-OTH,OTH,INT,I was flicking through a holiday brochure to find soothing rivers to explore in Norway and other countries.,2265.2999999999997,looked,soothing,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,484.96861102571955,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.131059173694594,6.740164686788177,6.243195555274104,6.178358965747071,6.262636067432773,6.367329185439855,420.1451245004612,145.81745004611116,119.03551285992438,162.8292022748231,97.53138897428045,0.7306123498397499,0.37052282681723536,0.3261691475286943,0.4018193239080414,0.23627001174526097,482.2000000000001,6.178358965747071,524.5999999999999,6.262636067432773,363.1644871400757,5.852189818218377,361.7707977251768,5.860816743524731,119.03551285992438,0.3261691475286943,162.8292022748231,0.4018193239080414,97.53138897428045,0.23627001174526097
36,27,6,11,exp,587.7,212.4,399.4,481,1111.9,Every,village,looked quaint,"in Germany,",so I decided to go there.,1,EXT-OTH,OTH,EXT,I was reading a blog to get some ideas for quaint vilages to visit in Slovenia and other countries.,7143.5,looked,quaint,2115,1,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,471.75557690337104,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.1107630183193224,6.376216613618605,5.358471289367784,5.989963420981715,6.175867270105761,7.0138255427092036,162.14512450046118,-156.28254995388883,36.235512859924256,119.2292022748232,640.144423096629,0.3666642766701784,-0.514201439089085,0.13777360276333805,0.3150505265810297,0.9030625243898811,481,6.175867270105761,399.4,5.989963420981715,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,119.2292022748232,0.3150505265810297,36.235512859924256,0.13777360276333805,640.144423096629,0.9030625243898811
36,27,8,24,exp,473.2,317.90000000000003,361.6,542.8,3402.1,Every,getaway,in Amsterdam,"seemed romantic,",so I had some deciding to do.,0,INT-SUB,SUB,INT,I was checking out a guidebook to find suggestions for romantic getaways to enjoy in Amsterdam and other cities.,5617.0999999999995,seemed,romantic,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,484.96861102571955,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.131059173694594,6.159518132104232,5.761736867916757,5.890538628518022,6.296740927960714,8.132148166997636,47.64512450046112,-50.782549953888804,-1.5644871400756983,181.02920227482315,2917.1313889742805,0.1499657951558051,-0.11093586054011162,0.03834881029964521,0.4359241844359829,2.001088993303042,361.6,5.890538628518022,542.8,6.296740927960714,363.1644871400757,5.852189818218377,361.7707977251768,5.860816743524731,-1.5644871400756983,0.03834881029964521,181.02920227482315,0.4359241844359829,2917.1313889742805,2.001088993303042
36,27,10,59,exp,520.5999999999999,228.5,355,347.6,627.4,Every,trek,looked challenging,"in Spain,",so I had some deciding to do.,1,EXT-OTH,OTH,EXT,I was reading a blog to get some ideas for challenging treks to enjoy in Thailand and other countries.,3076.1,looked,challenging,5842.8,1,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,484.96861102571955,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.131059173694594,6.254981992560465,5.43153621033426,5.872117789475416,5.851052393391237,6.441584295756578,95.04512450046104,-140.18254995388884,-8.164487140075721,-14.170797725176783,142.43138897428042,0.2454296556120381,-0.441136518122609,0.019927971257039268,-0.009764350133494304,0.3105251220619838,347.6,5.851052393391237,355,5.872117789475416,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,-14.170797725176783,-0.009764350133494304,-8.164487140075721,0.019927971257039268,142.43138897428042,0.3105251220619838
36,27,13,35,exp,447.5,333.6,524.5,332.1,499.7,Every,palace,looked opulent,"in Egypt,",so I knew just where to go.,0,EXT-OTH,OTH,EXT,I was reading a blog to get some ideas for opulent palaces to explore in Sweden and other countries.,4798,looked,opulent,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,484.96861102571955,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.131059173694594,6.10367653771491,5.809942670484592,6.262445427836352,5.805436128382701,6.214007918350159,21.945124500461134,-35.082549953888815,161.33551285992428,-29.670797725176783,14.731388974280435,0.09412420076648331,-0.06273005797227693,0.410255609617975,-0.05538061514203019,0.08294874465556479,332.1,5.805436128382701,524.5,6.262445427836352,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,-29.670797725176783,-0.05538061514203019,161.33551285992428,0.410255609617975,14.731388974280435,0.08294874465556479
36,27,15,57,exp,460.3,361.7000000000001,313.5,568.6,663.6,Every,farm,in Thailand,"looked eco-friendly,",so I booked straightaway.,0,INT-OTH,OTH,INT,I was watching a vlog for inspiration for eco-friendly farms to stay at in Greece and other countries.,3155.3,looked,eco-friendly,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,374.9838318475253,445.3295086586739,6.009552336948427,5.872672728456869,5.852189818218377,5.881112898900003,6.07017070756878,6.131878450823196,5.890815138958053,5.7477993600729755,6.3431771992169,6.49767955831629,34.745124500461145,-6.982549953888736,-49.66448714007572,193.6161681524747,218.27049134132614,0.12232611387476933,0.01814241050118426,-0.10439045814540115,0.4620643003168965,0.4275088507475102,313.5,5.7477993600729755,568.6,6.3431771992169,363.1644871400757,5.852189818218377,374.9838318475253,5.881112898900003,-49.66448714007572,-0.10439045814540115,193.6161681524747,0.4620643003168965,218.27049134132614,0.4275088507475102
36,27,18,29,exp,612.6,515.1,297.59999999999997,299,745.1999999999999,Every,shop,in Argentina,"looked trendy,",so I had some deciding to do.,0,INT-OTH,OTH,INT,I was reading a blog to get some ideas for trendy shops to enjoy in Hungary and other countries.,2762.5,looked,trendy,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,484.96861102571955,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.131059173694594,6.417712194398675,6.24436105657154,5.6957503029589365,5.700443573390687,6.613652638727434,187.04512450046116,146.41745004611118,-65.56448714007576,-62.770797725176806,260.2313889742804,0.4081598574502481,0.37168832811467123,-0.15643951525944022,-0.1603731701340445,0.4825934650328394,297.59999999999997,5.6957503029589365,299,5.700443573390687,363.1644871400757,5.852189818218377,361.7707977251768,5.860816743524731,-65.56448714007576,-0.15643951525944022,-62.770797725176806,-0.1603731701340445,260.2313889742804,0.4825934650328394
36,27,21,42,exp,519.4,263.29999999999995,598.4000000000001,482.9,431.3,Every,barge,seemed spacious,"in Krakow,",so I booked straightaway.,0,EXT-SUB,SUB,EXT,I was checking out a guidebook to find suggestions for spacious barges to stay at in Krakow and other cities.,4386.5,seemed,spacious,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,445.3295086586739,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.07017070756878,6.252674299228648,5.573294066502264,6.394259426660268,6.179809592879496,6.066803903653797,93.84512450046111,-105.38254995388888,235.23551285992437,121.12920227482317,-14.029508658673876,0.2431219622802212,-0.29937866195460483,0.5420696084418912,0.3189928493547649,-0.0033668039149823414,482.9,6.179809592879496,598.4000000000001,6.394259426660268,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,121.12920227482317,0.3189928493547649,235.23551285992437,0.5420696084418912,-14.029508658673876,-0.0033668039149823414
36,27,23,34,exp,612.3,369.9,418.1,333,499.3,Every,excursion,seemed unique,"in Bucharest,",so I had some deciding to do.,0,EXT-SUB,SUB,EXT,I was on a travel app researching unique excursions to enjoy in Bucharest and other cities.,4186.4,seemed,unique,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,484.96861102571955,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.131059173694594,6.417222358483909,5.913232698838408,6.03572063836252,5.808142489980444,6.213207117506563,186.7451245004611,1.2174500461111393,54.9355128599243,-28.770797725176806,14.331388974280458,0.40767002153548226,0.04055997038153958,0.18353082014414301,-0.05267425354428745,0.082147943811969,333,5.808142489980444,418.1,6.03572063836252,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,-28.770797725176806,-0.05267425354428745,54.9355128599243,0.18353082014414301,14.331388974280458,0.082147943811969
36,27,28,47,exp,607,333.6,317.59999999999997,385.6,468.1,Every,chalet,looked pleasant,"in Turkey,",so I booked straightaway.,1,EXT-OTH,OTH,EXT,I was reading a blog to get some ideas for pleasant chalets to stay at in Denmark and other countries.,4153,looked,pleasant,1932.7,1,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,445.3295086586739,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.07017070756878,6.408528791059498,5.809942670484592,5.76079272937298,5.9548005627363905,6.148681948306025,181.44512450046113,-35.082549953888815,-45.564487140075755,23.829202274823217,22.770491341326135,0.39897645411107163,-0.06273005797227693,-0.09139708884539655,0.0939838192116591,0.07851124073724502,385.6,5.9548005627363905,317.59999999999997,5.76079272937298,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,23.829202274823217,0.0939838192116591,-45.564487140075755,-0.09139708884539655,22.770491341326135,0.07851124073724502
36,27,30,19,exp,509.2999999999999,247.3,269,378.2,415.9,Every,hike,looked scenic,"in Switzerland,",so I had some deciding to do.,0,EXT-OTH,OTH,EXT,I was flicking through a holiday brochure to find scenic hikes to enjoy in China and other countries.,104684.9,looked,scenic,NA,NQ,425.55487549953887,368.68254995388884,363.1644871400757,361.7707977251768,484.96861102571955,6.009552336948427,5.872672728456869,5.852189818218377,5.860816743524731,6.131059173694594,6.233037233890559,5.510602174527371,5.594711379601839,5.935423156224357,6.030444846748866,83.74512450046103,-121.38254995388883,-94.16448714007572,16.429202274823183,-69.06861102571958,0.22348489694213214,-0.36207055392949794,-0.25747843861653763,0.07460641269962576,-0.10061432694572847,378.2,5.935423156224357,269,5.594711379601839,361.7707977251768,5.860816743524731,363.1644871400757,5.852189818218377,16.429202274823183,0.07460641269962576,-94.16448714007572,-0.25747843861653763,-69.06861102571958,-0.10061432694572847
