Participant,Age,TrialN,StimID,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,ExceptiveType,Context,ContextRT,LOOK_SEEM,Condition,ExceptivePosition,EXCEPTIVE,CompRT,has_comp,C1.LEN.PRED,C2.LEN.PRED,C3.LEN.PRED,C4.LEN.PRED,SPILL.LEN.PRED,C1.POS.PRED,C2.POS.PRED,C3.POS.PRED,C4.POS.PRED,SPILL.POS.PRED,C3.VP.PRED,C4.VP.PRED,InfoCount,C1.RT.LOG,C2.RT.LOG,C3.RT.LOG,C4.RT.LOG,SPILL.RT.LOG,EXC.RT,EXC.LOG,VP.RT,VP.LOG,EXC.LEN,EXC.POS,VP.PRED,VP.RESID
5,32,74,45,344,213,214,263,310,Every,lighthouse,except those in the blog,"looked magnificent,",so I needed to do more research.,1,MAX,I was reading a blog to get some ideas for magnificent lighthouses to explore in Mexico and other countries.,2876,looked,PRE-MAX,PRE,except those in the blog,1674,1,415.0654390633318,415.0654390633318,459.04713145290054,426.060862160724,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,469.17003254998696,448.61553457094834,6,5.840641657373398,5.3612921657094255,5.365976015021851,5.572154032177765,5.736572297479192,214,5.365976015021851,263,5.572154032177765,459.04713145290054,428.23333333333335,448.61553457094834,-185.61553457094834
5,32,75,48,287,328,229,248,360,Every,castle,seemed well-maintained,"except those in Istanbul,",so I needed to do more research.,1,SUB,I was watching a vlog for inspiration for well-maintained castles to try out in Istanbul and other cities.,2738,seemed,PST-SUB,PST,except those in Istanbul,1348,1,415.0654390633318,415.0654390633318,426.060862160724,448.05170835550837,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,435.3690882426584,471.1494974425007,9,5.659482215759621,5.793013608384144,5.43372200355424,5.5134287461649825,5.886104031450156,248,5.5134287461649825,229,5.43372200355424,448.05170835550837,449.36666666666673,435.3690882426584,-206.3690882426584
5,32,78,16,362,206,260,275,315,Every,gallery,seemed high-end,"except those in Venice,",so I didn't know what to do.,1,SUB,I was flicking through a holiday brochure to find high-end galleries to visit in Venice and other cities.,2406,seemed,PST-SUB,PST,except those in Venice,1237,1,415.0654390633318,415.0654390633318,426.060862160724,448.05170835550837,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,435.3690882426584,471.1494974425007,8,5.8916442118257715,5.327876168789581,5.560681631015528,5.616771097666572,5.752572638825633,275,5.616771097666572,260,5.560681631015528,448.05170835550837,449.36666666666673,435.3690882426584,-175.3690882426584
5,32,80,55,400,261,347,373,447,Every,forest,except those in Austria,"looked sprawling,",so I needed to do more research.,1,SUB,I was reading a blog to get some ideas for sprawling forests to explore in Austria and other countries.,2633,looked,PRE-SUB,PRE,except those in Austria,2930,1,415.0654390633318,415.0654390633318,448.05170835550837,426.060862160724,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,457.90305111421077,448.61553457094834,7,5.991464547107982,5.564520407322694,5.849324779946859,5.921578419643816,6.102558594613569,347,5.849324779946859,373,5.921578419643816,448.05170835550837,428.23333333333335,448.61553457094834,-75.61553457094834
5,32,82,27,374,227,240,317,463,Every,cabin,except those in Poland,"looked peaceful,",so I needed to do more research.,1,SUB,I was on a website trying to find peaceful cabins to stay at in Poland and other countries.,2446,looked,PRE-SUB,PRE,except those in Poland,1689,1,415.0654390633318,415.0654390633318,448.05170835550837,426.060862160724,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,457.90305111421077,448.61553457094834,9,5.924255797414532,5.424950017481403,5.480638923341991,5.75890177387728,6.137727054086234,240,5.480638923341991,317,5.75890177387728,448.05170835550837,428.23333333333335,448.61553457094834,-131.61553457094834
5,32,84,58,397,249,228,282,354,Every,bistro,seemed popular,"except those in the vlog,",so I needed to do more research.,1,MAX,I was watching a vlog for inspiration for popular bistros to try out in Leeds and other cities.,5113,seemed,PST-MAX,PST,except those in the vlog,1622,1,415.0654390633318,415.0654390633318,426.060862160724,459.04713145290054,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,435.3690882426584,482.4164788782769,10,5.983936280687191,5.517452896464707,5.429345628954441,5.641907070938114,5.869296913133774,282,5.641907070938114,228,5.429345628954441,459.04713145290054,449.36666666666673,435.3690882426584,-207.3690882426584
5,32,85,20,326,215,252,291,506,Every,church,seemed ornate,"except those in Belfast,",37226,1,SUB,I was reading a blog to get some ideas for ornate churches to explore in Belfast and other cities.,1850,seemed,PST-SUB,PST,except those in Belfast,1411,1,415.0654390633318,415.0654390633318,426.060862160724,448.05170835550837,415.0654390633318,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,435.3690882426584,471.1494974425007,8,5.786897381366708,5.3706380281276624,5.529429087511423,5.673323267171493,6.226536669287466,291,5.673323267171493,252,5.529429087511423,448.05170835550837,449.36666666666673,435.3690882426584,-183.3690882426584
5,32,86,34,362,238,219,213,394,Every,excursion,seemed action-packed,"except those on the app,",so I didn't know what to do.,1,MAX,I was on a travel app researching action-packed excursions to enjoy in Bucharest and other cities.,3870,seemed,PST-MAX,PST,except those on the app,1563,1,415.0654390633318,415.0654390633318,426.060862160724,459.04713145290054,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,435.3690882426584,482.4164788782769,9,5.8916442118257715,5.472270673671475,5.389071729816501,5.3612921657094255,5.976350909297934,213,5.3612921657094255,219,5.389071729816501,459.04713145290054,449.36666666666673,435.3690882426584,-216.3690882426584
5,32,87,11,368,212,185,194,314,Every,village,except those in Slovenia,"looked quaint,",so I didn't know what to do.,1,SUB,I was flicking through a holiday brochure to find quaint vilages to visit in Slovenia and other countries.,3932,looked,PRE-SUB,PRE,except those in Slovenia,1773,1,415.0654390633318,415.0654390633318,448.05170835550837,426.060862160724,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,457.90305111421077,448.61553457094834,9,5.908082938168931,5.356586274672012,5.220355825078324,5.267858159063328,5.749392985908253,185,5.220355825078324,194,5.267858159063328,448.05170835550837,428.23333333333335,448.61553457094834,-254.61553457094834
5,32,88,37,258,245,193,228,476,Every,villa,except those on the website,"looked stunning,",so I needed to do more research.,1,MAX,I was on a website trying to find stunning villas to stay at in Egypt and other countries.,3191,looked,PRE-MAX,PRE,except those on the website,1653,1,415.0654390633318,415.0654390633318,459.04713145290054,426.060862160724,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,469.17003254998696,448.61553457094834,10,5.552959584921617,5.501258210544727,5.262690188904886,5.429345628954441,6.16541785423142,193,5.262690188904886,228,5.429345628954441,459.04713145290054,428.23333333333335,448.61553457094834,-220.61553457094834
5,32,89,5,2363,404,577,756,2539,Every,market,except those in the blog,"looked exciting,",37226,1,MAX,36951,4257,looked,PRE-MAX,PRE,except those in the blog,3514,1,415.0654390633318,415.0654390633318,459.04713145290054,426.060862160724,415.0654390633318,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,469.17003254998696,448.61553457094834,9,7.767687277186908,6.0014148779611505,6.3578422665081,6.628041376179533,7.839525581704678,577,6.3578422665081,756,6.628041376179533,459.04713145290054,428.23333333333335,448.61553457094834,307.38446542905166
5,32,94,12,370,204,179,207,311,Every,B&B,seemed cheap,"except those in Cardiff,",so I needed to do more research.,1,SUB,I was on a website trying to find cheap B&Bs to stay at in Cardiff and other cities.,2032,seemed,PST-SUB,PST,except those in Cardiff,1279,1,415.0654390633318,415.0654390633318,426.060862160724,448.05170835550837,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,435.3690882426584,471.1494974425007,11,5.91350300563827,5.318119993844216,5.187385805840755,5.332718793265369,5.739792912179234,207,5.332718793265369,179,5.187385805840755,448.05170835550837,449.36666666666673,435.3690882426584,-256.3690882426584
5,32,96,10,277,250,199,181,203,Every,canal,seemed lovely,"except those in the blog,",37226,1,MAX,I was reading a blog to get some ideas for lovely canals to explore in Gloucester and other cities.,3336,seemed,PST-MAX,PST,except those in the blog,1585,1,415.0654390633318,415.0654390633318,426.060862160724,459.04713145290054,415.0654390633318,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,435.3690882426584,482.4164788782769,10,5.6240175061873385,5.521460917862246,5.293304824724492,5.198497031265826,5.313205979041787,181,5.198497031265826,199,5.293304824724492,459.04713145290054,449.36666666666673,435.3690882426584,-236.3690882426584
5,32,98,49,382,196,207,143,313,Every,fountain,except those on the app,"looked impressive,",so I didn't know what to do.,1,MAX,I was on a travel app researching impressive fountains to enjoy in Turkey and other countries.,4278,looked,PRE-MAX,PRE,except those on the app,2015,1,415.0654390633318,415.0654390633318,459.04713145290054,426.060862160724,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,469.17003254998696,448.61553457094834,10,5.945420608606575,5.278114659230517,5.332718793265369,4.962844630259907,5.746203190540153,207,5.332718793265369,143,4.962844630259907,459.04713145290054,428.23333333333335,448.61553457094834,-305.61553457094834
5,32,103,2,269,192,180,188,312,Every,hostel,seemed quirky,"except those on the website,",37226,1,MAX,I was on a website trying to find quirky hostels to stay at in London and other cities.,3532,seemed,PST-MAX,PST,except those on the website,1229,1,415.0654390633318,415.0654390633318,426.060862160724,459.04713145290054,415.0654390633318,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,435.3690882426584,482.4164788782769,12,5.594711379601839,5.2574953720277815,5.19295685089021,5.236441962829949,5.7430031878094825,188,5.236441962829949,180,5.19295685089021,459.04713145290054,449.36666666666673,435.3690882426584,-255.3690882426584
5,32,105,43,204,210,172,205,303,Every,delicacy,except those in Venezuela,"looked tasty,",37226,1,SUB,I was watching a vlog for inspiration for tasty delicacies to try out in Venezuela and other countries.,3087,looked,PRE-SUB,PRE,except those in Venezuela,1194,1,415.0654390633318,415.0654390633318,448.05170835550837,426.060862160724,415.0654390633318,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,457.90305111421077,448.61553457094834,11,5.318119993844216,5.3471075307174685,5.147494476813453,5.3230099791384085,5.713732805509369,172,5.147494476813453,205,5.3230099791384085,448.05170835550837,428.23333333333335,448.61553457094834,-243.61553457094834
5,32,107,15,199,186,158,187,323,Every,town,except those in Peru,"looked pretty,",37226,1,SUB,I was reading a blog to get some ideas for pretty towns to explore in Peru and other countries.,2494,looked,PRE-SUB,PRE,except those in Peru,1048,1,415.0654390633318,415.0654390633318,448.05170835550837,426.060862160724,415.0654390633318,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,457.90305111421077,448.61553457094834,11,5.293304824724492,5.225746673713202,5.062595033026967,5.231108616854587,5.777652323222656,158,5.062595033026967,187,5.231108616854587,448.05170835550837,428.23333333333335,448.61553457094834,-261.61553457094834
5,32,108,23,197,166,177,192,382,Every,cruise,except those in Finland,"looked idyllic,",37226,1,SUB,I was watching a vlog for inspiration for idyllic cruises to try out in Finland and other countries.,2731,looked,PRE-SUB,PRE,except those in Finland,1036,1,415.0654390633318,415.0654390633318,448.05170835550837,426.060862160724,415.0654390633318,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,457.90305111421077,448.61553457094834,12,5.2832037287379885,5.111987788356544,5.176149732573829,5.2574953720277815,5.945420608606575,177,5.176149732573829,192,5.2574953720277815,448.05170835550837,428.23333333333335,448.61553457094834,-256.61553457094834
5,32,109,29,181,173,165,177,339,Every,shop,except those on the app,"looked trendy,",so I didn't know what to do.,1,MAX,I was on a travel app researching trendy shops to enjoy in Hungary and other countries.,2412,looked,PRE-MAX,PRE,except those on the app,1016,1,415.0654390633318,415.0654390633318,459.04713145290054,426.060862160724,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,469.17003254998696,448.61553457094834,11,5.198497031265826,5.153291594497779,5.10594547390058,5.176149732573829,5.82600010738045,165,5.10594547390058,177,5.176149732573829,459.04713145290054,428.23333333333335,448.61553457094834,-271.61553457094834
5,32,111,60,209,168,200,185,233,Every,neighbourhood,seemed bustling,"except those in Tokyo,",so I didn't know what to do.,1,SUB,I was reading a blog to get some ideas for bustling neighbourhoods to explore in Tokyo and other cities.,3335,seemed,PST-SUB,PST,except those in Tokyo,1054,1,415.0654390633318,415.0654390633318,426.060862160724,448.05170835550837,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,435.3690882426584,471.1494974425007,12,5.342334251964811,5.123963979403259,5.298317366548036,5.220355825078324,5.4510384535657,185,5.220355825078324,200,5.298317366548036,448.05170835550837,449.36666666666673,435.3690882426584,-235.3690882426584
5,32,112,36,203,180,177,199,356,Every,place,seemed awesome,"except those in Los Angeles,",37226,1,SUB,I was flicking through a holiday brochure to find awesome places to visit in Los Angeles and other cities.,2862,seemed,PST-SUB,PST,except those in Los Angeles,1107,1,415.0654390633318,415.0654390633318,426.060862160724,459.04713145290054,415.0654390633318,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,435.3690882426584,482.4164788782769,10,5.313205979041787,5.19295685089021,5.176149732573829,5.293304824724492,5.87493073085203,199,5.293304824724492,177,5.176149732573829,459.04713145290054,449.36666666666673,435.3690882426584,-258.3690882426584
5,32,117,31,214,184,173,193,190,Every,bridge,except those in Argentina,"looked amazing,",so I didn't know what to do.,1,SUB,I was flicking through a holiday brochure to find amazing bridges to visit in Argentina and other countries.,3369,looked,PRE-SUB,PRE,except those in Argentina,1378,1,415.0654390633318,415.0654390633318,448.05170835550837,426.060862160724,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,457.90305111421077,448.61553457094834,11,5.365976015021851,5.214935757608986,5.153291594497779,5.262690188904886,5.247024072160486,173,5.153291594497779,193,5.262690188904886,448.05170835550837,428.23333333333335,448.61553457094834,-255.61553457094834
5,32,118,24,198,167,172,171,307,Every,getaway,seemed romantic,"except those in Amsterdam,",so I didn't know what to do.,1,SUB,I was on a travel app researching romantic getaways to enjoy in Amsterdam and other cities.,3440,seemed,PST-SUB,PST,except those in Amsterdam,1041,1,415.0654390633318,415.0654390633318,426.060862160724,448.05170835550837,481.03797764768495,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,435.3690882426584,471.1494974425007,12,5.288267030694535,5.117993812416755,5.147494476813453,5.14166355650266,5.726847747587197,171,5.14166355650266,172,5.147494476813453,448.05170835550837,449.36666666666673,435.3690882426584,-263.3690882426584
5,32,119,41,216,271,274,193,291,Every,waterfall,except those in the brochure,"looked gorgeous,",37226,1,MAX,I was flicking through a holiday brochure to find gorgeous waterfalls to visit in Slovakia and other countries.,2424,looked,PRE-MAX,PRE,except those in the brochure,1160,1,415.0654390633318,415.0654390633318,459.04713145290054,426.060862160724,415.0654390633318,473.43333333333345,367.2833333333334,428.23333333333335,449.36666666666673,462.3833333333334,469.17003254998696,448.61553457094834,12,5.375278407684165,5.602118820879701,5.6131281063880705,5.262690188904886,5.673323267171493,274,5.6131281063880705,193,5.262690188904886,459.04713145290054,428.23333333333335,448.61553457094834,-255.61553457094834
29,25,1,5,455.7,355.7,658.9000000000001,952.7,2118.1,Every,market,looked exciting,"except those in Scotland,",so I had some deciding to do.,1,SUB,I was reading a blog to get some ideas for exciting markets to explore in Scotland and other countries.,8073.8,looked,PST-SUB,PST,except those in Scotland,2453.3999999999996,1,461.7535714285713,461.7535714285713,468.66785714285703,482.4964285714285,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,499.35242306306276,513.3817189189184,1,6.121834698269836,5.874087678954409,6.490571777919774,6.8593000587127335,7.658274739399952,952.7,6.8593000587127335,658.9000000000001,6.490571777919774,482.4964285714285,486.9949999999999,499.35242306306276,159.54757693693733
29,25,3,2,483,583.0999999999999,868.9,497.4,754.9,Every,hostel,except those on the website,"seemed quirky,",so I had some deciding to do.,1,MAX,I was on a website trying to find quirky hostels to stay at in London and other cities.,3822.5,seemed,PRE-MAX,PRE,except those on the website,1974.9,1,461.7535714285713,461.7535714285713,489.4107142857142,468.66785714285703,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,540.6533744144133,485.84775135135135,1,6.180016653652572,6.36835869822811,6.767228043845161,6.209394531369305,6.626585290145579,868.9,6.767228043845161,497.4,6.209394531369305,489.4107142857142,490.6333333333332,485.84775135135135,11.552248648648629
29,25,5,22,453.4,378.5,683,525.3,673.3,Every,cottage,except those on the website,"seemed charming,",so I needed to do more research.,1,MAX,I was on a website trying to find charming cottages to stay at in Durham and other cities.,3326.4,seemed,PRE-MAX,PRE,except those on the website,2739.7999999999997,1,461.7535714285713,461.7535714285713,489.4107142857142,468.66785714285703,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,540.6533744144133,485.84775135135135,2,6.1167747380734285,5.936216072877503,6.52649485957079,6.263969527959916,6.512190995551235,683,6.52649485957079,525.3,6.263969527959916,489.4107142857142,490.6333333333332,485.84775135135135,39.452248648648606
29,25,7,27,401.7,297.9,334.5,589.4000000000001,741.6,Every,cabin,looked peaceful,"except those on the website,",so I needed to do more research.,1,MAX,I was on a website trying to find peaceful cabins to stay at in Poland and other countries.,6316.9000000000005,looked,PST-MAX,PST,except those on the website,2410.8999999999996,1,461.7535714285713,461.7535714285713,468.66785714285703,489.4107142857142,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,499.35242306306276,527.1487027027019,3,5.995705541365236,5.696757859719236,5.8126368795682835,6.379105070303594,6.608810014251645,589.4000000000001,6.379105070303594,334.5,5.8126368795682835,489.4107142857142,486.9949999999999,499.35242306306276,-164.85242306306276
29,25,9,36,389.5,350.7,693.9,507.2,539.9000000000001,Every,place,except those in Los Angeles,"seemed awesome,",so I had some deciding to do.,1,SUB,I was flicking through a holiday brochure to find awesome places to visit in Los Angeles and other cities.,3837,seemed,PRE-SUB,PRE,except those in Los Angeles,4702.3,1,461.7535714285713,461.7535714285713,489.4107142857142,468.66785714285703,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,540.6533744144133,485.84775135135135,1,5.964863865310803,5.859931157146132,6.542327857905503,6.228905403123016,6.291383937224241,693.9,6.542327857905503,507.2,6.228905403123016,489.4107142857142,490.6333333333332,485.84775135135135,21.35224864864864
29,25,13,23,388.1,348.9,390.4,899.9,717.1999999999999,Every,cruise,looked idyllic,"except those in the vlog,",so I had some deciding to do.,1,MAX,I was watching a vlog for inspiration for idyllic cruises to try out in Finland and other countries.,13929.5,looked,PST-MAX,PST,except those in the vlog,1732.4,1,461.7535714285713,461.7535714285713,468.66785714285703,489.4107142857142,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,499.35242306306276,527.1487027027019,1,5.96126303837486,5.8547853481927286,5.967171854538937,6.8022836460399025,6.575354741730978,899.9,6.8022836460399025,390.4,5.967171854538937,489.4107142857142,486.9949999999999,499.35242306306276,-108.95242306306278
29,25,14,41,485.4,374.6,438.7,533.2,1078.4,Every,waterfall,looked gorgeous,"except those in Slovakia,",so I had some deciding to do.,1,SUB,I was flicking through a holiday brochure to find gorgeous waterfalls to visit in Slovakia and other countries.,3905.8,looked,PST-SUB,PST,except those in Slovakia,1877.7,1,461.7535714285713,461.7535714285713,468.66785714285703,482.4964285714285,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,499.35242306306276,513.3817189189184,2,6.184973293292501,5.925858790009988,6.083815808172168,6.278896588304554,6.983233740158043,533.2,6.278896588304554,438.7,6.083815808172168,482.4964285714285,486.9949999999999,499.35242306306276,-60.65242306306277
29,25,16,39,389.2999999999999,357.4,374.4,558.5,632,Every,lake,looked pristine,"except those on the app,",so I didn't know what to do.,1,MAX,I was on a travel app researching pristine lakes to enjoy in Australia and other countries.,5695.1,looked,PST-MAX,PST,except those on the app,1769.3000000000002,1,461.7535714285713,461.7535714285713,468.66785714285703,489.4107142857142,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,499.35242306306276,527.1487027027019,1,5.96435025461641,5.878855602725328,5.9253247446034365,6.3252546185092555,6.448889394146858,558.5,6.3252546185092555,374.4,5.9253247446034365,489.4107142857142,486.9949999999999,499.35242306306276,-124.95242306306278
29,25,18,16,464.3,357.3,366.1,1015.7,779,Every,gallery,except those in Venice,"seemed high-end,",so I didn't know what to do.,0,SUB,I was flicking through a holiday brochure to find high-end galleries to visit in Venice and other cities.,8809,seemed,PRE-SUB,PRE,except those in Venice,4841.1,1,461.7535714285713,461.7535714285713,482.4964285714285,468.66785714285703,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,526.8863906306299,485.84775135135135,3,6.140530895025876,5.878575765029364,5.902906520126191,6.923333308945455,6.658011045870748,366.1,5.902906520126191,1015.7,6.923333308945455,482.4964285714285,490.6333333333332,485.84775135135135,529.8522486486487
29,25,20,40,733.3,383.7999999999999,381.2999999999999,501.4,622.6,Every,garden,except those in Zagreb,"seemed colourful,",so I needed to do more research.,1,SUB,I was reading a blog to get some ideas for colourful gardens to explore in Zagreb and other cities.,15382.3,seemed,PRE-SUB,PRE,except those in Zagreb,1475.4,1,461.7535714285713,461.7535714285713,482.4964285714285,468.66785714285703,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,526.8863906306299,485.84775135135135,2,6.597554895099754,5.950121583573599,5.943586466863517,6.217404185724193,6.433904258007508,381.2999999999999,5.943586466863517,501.4,6.217404185724193,482.4964285714285,490.6333333333332,485.84775135135135,15.552248648648629
29,25,23,59,424.7000000000001,319.1,352.4,600.5,543.3,Every,trek,looked challenging,"except those on the app,",so I had some deciding to do.,1,MAX,I was on a travel app researching challenging treks to enjoy in Indonesia and other countries.,5489.6,looked,PST-MAX,PST,except those on the app,1680.9,1,461.7535714285713,461.7535714285713,468.66785714285703,489.4107142857142,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,499.35242306306276,527.1487027027019,2,6.0513830373192254,5.765504533284198,5.864766894062025,6.397762641520038,6.297661653557477,600.5,6.397762641520038,352.4,5.864766894062025,489.4107142857142,486.9949999999999,499.35242306306276,-146.95242306306278
29,25,24,24,441.3,404.6,1250.1,791.8,661.4,Every,getaway,except those in Amsterdam,"seemed romantic,",so I didn't know what to do.,1,SUB,I was on a travel app researching romantic getaways to enjoy in Amsterdam and other cities.,3302.5,seemed,PRE-SUB,PRE,except those in Amsterdam,1416.8,1,461.7535714285713,461.7535714285713,482.4964285714285,468.66785714285703,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,526.8863906306299,485.84775135135135,3,6.089724916275501,6.002898924733645,7.130978827096517,6.67430883467203,6.494358800547692,1250.1,7.130978827096517,791.8,6.67430883467203,482.4964285714285,490.6333333333332,485.84775135135135,305.9522486486486
29,25,25,37,527.9000000000001,473.5,501.6,893.5,1625.6999999999998,Every,villa,looked stunning,"except those in Egypt,",so I needed to do more research.,1,SUB,I was on a website trying to find stunning villas to stay at in Egypt and other countries.,6363.2,looked,PST-SUB,PST,except those in Egypt,2461.2,1,461.7535714285713,461.7535714285713,468.66785714285703,482.4964285714285,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,499.35242306306276,513.3817189189184,4,6.268906871829571,6.160151912626133,6.217802989318711,6.795146334599483,7.393693771240178,893.5,6.795146334599483,501.6,6.217802989318711,482.4964285714285,486.9949999999999,499.35242306306276,2.2475769369372642
29,25,29,58,419.1,344.4,765.5,594.9,642.2,Every,bistro,except those in the vlog,"seemed popular,",so I needed to do more research.,1,MAX,I was watching a vlog for inspiration for popular bistros to try out in Leeds and other cities.,7196.6,seemed,PRE-MAX,PRE,except those in the vlog,1468.8000000000002,1,461.7535714285713,461.7535714285713,489.4107142857142,468.66785714285703,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,540.6533744144133,485.84775135135135,2,6.038109554931026,5.841803772553575,6.640529215097739,6.38839332419386,6.464899781655413,765.5,6.640529215097739,594.9,6.38839332419386,489.4107142857142,490.6333333333332,485.84775135135135,109.05224864864863
29,25,31,47,467.3,334.2,327.29999999999995,416.6,487,Every,chalet,looked pleasant,"except those on the website,",so I didn't know what to do.,1,MAX,I was on a website trying to find pleasant chalets to stay at in Denmark and other countries.,3763.8,looked,PST-MAX,PST,except those on the website,1463.7,1,461.7535714285713,461.7535714285713,468.66785714285703,489.4107142857142,503.23928571428564,443.2983333333329,447.8583333333331,490.6333333333332,486.9949999999999,506.3599999999998,499.35242306306276,527.1487027027019,5,6.14697144970638,5.811739616161293,5.790877181507135,6.032126528826872,6.18826412308259,416.6,6.032126528826872,327.29999999999995,5.790877181507135,489.4107142857142,486.9949999999999,499.35242306306276,-172.0524230630628
